,carbon,plant,state,year,iso_name,nerc_region,gen,price_zonal,coal,gas,oil_light,oil_heavy,uranium,water,wind,mixed_fuel,unk_fuel,acid_prog
21622,7195.6,Mystic,MA,2003,New England ISO,NPCC,6607.645,52.14,0,0,0,58.3,0,0,0,41.7,0,Y
21623,43694.11,Mystic,MA,2016,New England ISO,NPCC,47168.08933,26.3,0,6.29,93.55,0,0,0,0,0.17,0,N
21624,205783.27,Mystic,MA,2015,New England ISO,NPCC,219881.6655,41.58,0,6.17,93.09,0,0,0,0,0.74,0,Y
21625,192957.63,Mystic,MA,2014,New England ISO,NPCC,217814.2338,64.03,0,14.54,85.44,0,0,0,0,0.02,0,Y
21626,258220.12,Mystic,MA,2013,New England ISO,NPCC,329311.5026,56.31,0,58.6,41,0,0,0,0,0.4,0,Y
21627,121062.69,Mystic,MA,2012,New England ISO,NPCC,169618.8891,36.16,0,98.25,1.75,0,0,0,0,0,0,Y
21628,73428.71,Mystic,MA,2011,New England ISO,NPCC,100628.0581,46.56,0,96.2,3.58,0,0,0,0,0.22,0,Y
21629,140335.87,Mystic,MA,2010,New England ISO,NPCC,204149.7188,49.23,0,100,0,0,0,0,0,0,0,Y
21630,102271.43,Mystic,MA,2009,New England ISO,NPCC,124814.8214,41.8,0,45.62,54.38,0,0,0,0,0,0,Y
21631,318623.65,Mystic,MA,2008,New England ISO,NPCC,361450.2402,80.31,0,64.3,30.79,0,0,0,0,4.91,0,Y
21632,810569.86,Mystic,MA,2007,New England ISO,NPCC,954118.2951,65.6,0,63.45,35.48,0,0,0,0,1.07,0,Y
21633,403395.29,Mystic,MA,2006,New England ISO,NPCC,418564.9622,60.43,0,21.05,78.76,0,0,0,0,0.18,0.01,Y
21634,798006.91,Mystic,MA,2005,New England ISO,NPCC,913717.7113,76.98,0,54.68,39.09,5.36,0,0,0,0.87,0,Y
21635,808398.9,Mystic,MA,2004,New England ISO,NPCC,812909.1921,51.46,0,8.68,1.13,78.98,0,0,0,11.21,0,Y
21636,1154915.2,Mystic,MA,2003,New England ISO,NPCC,1183072.457,48.09,0,11.53,2.71,81.42,0,0,0,4.27,0.07,Y
21637,0,Mystic,MA,2015,New England ISO,NPCC,170.1401,46.46,0,0,0,0,0,0,0,0,100,N
21638,0,Mystic,MA,2014,New England ISO,NPCC,77.98464,64.03,0,0,0,0,0,0,0,0,100,N
21639,0,Mystic,MA,2013,New England ISO,NPCC,265.54492,56.31,0,0,0,0,0,0,0,0,100,N
21640,0,Mystic,MA,2012,New England ISO,NPCC,81.95608,33.22,0,0,0,0,0,0,0,0,100,N
21641,0,Mystic,MA,2011,New England ISO,NPCC,23.73838,49.71,0,0,0,0,0,0,0,0,100,N
21642,0,Mystic,MA,2010,New England ISO,NPCC,138.30783,49.23,0,0,0,0,0,0,0,0,100,N
21643,0,Mystic,MA,2009,New England ISO,NPCC,55.47168,41.8,0,0,0,0,0,0,0,0,100,N
21644,32327.33,Nacogdoches Power Electric Generating Plant,TX,2016,ERCOT ISO,ERCOT,19384.7973,17.4,100,0,0,0,0,0,0,0,0,N
21645,147847.9,Nacogdoches Power Electric Generating Plant,TX,2015,ERCOT ISO,ERCOT,97141.4048,24.98,100,0,0,0,0,0,0,0,0,Y
21646,261026.45,Nacogdoches Power Electric Generating Plant,TX,2014,ERCOT ISO,ERCOT,174640.1124,37.77,100,0,0,0,0,0,0,0,0,Y
21647,126862.98,Nacogdoches Power Electric Generating Plant,TX,2013,ERCOT ISO,ERCOT,82666.2584,33.31,100,0,0,0,0,0,0,0,0,Y
21648,178813.75,Nacogdoches Power Electric Generating Plant,TX,2012,ERCOT ISO,ERCOT,113148.0312,26.77,100,0,0,0,0,0,0,0,0,Y
21649,0,Nagagami GS,ON,2016,IESO (Ontario),NPCC CAN,3856.72175,-16.93,0,0,0,0,0,100,0,0,0,N
21650,0,Nagagami GS,ON,2015,IESO (Ontario),NPCC CAN,22606.73265,-143.83,0,0,0,0,0,100,0,0,0,N
21651,0,Nagagami GS,ON,2014,IESO (Ontario),NPCC CAN,32676.4314,-271.78,0,0,0,0,0,100,0,0,0,N
21652,0,Nagagami GS,ON,2013,IESO (Ontario),NPCC CAN,30749.9942,-377.53,0,0,0,0,0,100,0,0,0,N
21653,0,Nagagami GS,ON,2012,IESO (Ontario),NPCC CAN,27669.5493,-242.93,0,0,0,0,0,100,0,0,0,N
21654,0,Nagagami GS,ON,2011,IESO (Ontario),NPCC CAN,18650.769,-131.36,0,0,0,0,0,100,0,0,0,N
21655,0,Nagagami GS,ON,2010,IESO (Ontario),NPCC CAN,8486.6067,-3.1,0,0,0,0,0,100,0,0,0,N
21656,0,Nagagami GS,ON,2016,IESO (Ontario),NPCC CAN,3856.72175,-16.93,0,0,0,0,0,100,0,0,0,N
21657,0,Nagagami GS,ON,2015,IESO (Ontario),NPCC CAN,22606.73265,-143.83,0,0,0,0,0,100,0,0,0,N
21658,0,Nagagami GS,ON,2014,IESO (Ontario),NPCC CAN,32676.4314,-271.78,0,0,0,0,0,100,0,0,0,N
21659,0,Nagagami GS,ON,2013,IESO (Ontario),NPCC CAN,30749.9942,-377.53,0,0,0,0,0,100,0,0,0,N
21660,0,Nagagami GS,ON,2012,IESO (Ontario),NPCC CAN,27669.5493,-242.93,0,0,0,0,0,100,0,0,0,N
21661,0,Nagagami GS,ON,2011,IESO (Ontario),NPCC CAN,18650.769,-131.36,0,0,0,0,0,100,0,0,0,N
21662,0,Nagagami GS,ON,2010,IESO (Ontario),NPCC CAN,8486.6067,-3.1,0,0,0,0,0,100,0,0,0,N
21663,0,Nanticoke,ON,2012,IESO (Ontario),NPCC CAN,0,26.81,0,0,0,0,0,0,0,0,0,N
21664,0,Nanticoke,ON,2011,IESO (Ontario),NPCC CAN,293272.0144,30.22,0,0,0,0,0,0,0,0,100,N
21665,0,Nanticoke,ON,2010,IESO (Ontario),NPCC CAN,530960.9675,37.37,0,0,0,0,0,0,0,0,100,N
21666,0,Nanticoke,ON,2009,IESO (Ontario),NPCC CAN,553391.1066,31.03,0,0,0,0,0,0,0,0,100,N
21667,0,Nanticoke,ON,2008,IESO (Ontario),NPCC CAN,1648253.091,58.94,0,0,0,0,0,0,0,0,100,N
21668,0,Nanticoke,ON,2007,IESO (Ontario),NPCC CAN,1911826.047,55.33,0,0,0,0,0,0,0,0,100,N
21669,0,Nanticoke,ON,2006,IESO (Ontario),NPCC CAN,2061641.023,52.7,0,0,0,0,0,0,0,0,100,N
21670,0,Nanticoke,ON,2005,IESO (Ontario),NPCC CAN,2166710.946,87.55,0,0,0,0,0,0,0,0,100,N
21671,0,Nanticoke,ON,2004,IESO (Ontario),NPCC CAN,1868457.976,60.98,0,0,0,0,0,0,0,0,100,N
21672,0,Nanticoke,ON,2012,IESO (Ontario),NPCC CAN,0,26.81,0,0,0,0,0,0,0,0,0,N
21673,0,Nanticoke,ON,2011,IESO (Ontario),NPCC CAN,365120.9462,30.22,0,0,0,0,0,0,0,0,100,N
21674,0,Nanticoke,ON,2010,IESO (Ontario),NPCC CAN,929188.5302,37.37,0,0,0,0,0,0,0,0,100,N
21675,0,Nanticoke,ON,2009,IESO (Ontario),NPCC CAN,762704.4068,31.03,0,0,0,0,0,0,0,0,100,N
21676,0,Nanticoke,ON,2008,IESO (Ontario),NPCC CAN,1322749.717,58.94,0,0,0,0,0,0,0,0,100,N
21677,0,Nanticoke,ON,2007,IESO (Ontario),NPCC CAN,2253343.034,55.33,0,0,0,0,0,0,0,0,100,N
21678,0,Nanticoke,ON,2006,IESO (Ontario),NPCC CAN,1393008.869,52.7,0,0,0,0,0,0,0,0,100,N
21679,0,Nanticoke,ON,2005,IESO (Ontario),NPCC CAN,1860751.344,87.55,0,0,0,0,0,0,0,0,100,N
21680,0,Nanticoke,ON,2004,IESO (Ontario),NPCC CAN,1321183.318,60.98,0,0,0,0,0,0,0,0,100,N
21681,0,Nanticoke,ON,2010,IESO (Ontario),NPCC CAN,1037667.013,39.82,0,0,0,0,0,0,0,0,100,N
21682,0,Nanticoke,ON,2009,IESO (Ontario),NPCC CAN,640976.2416,31.03,0,0,0,0,0,0,0,0,100,N
21683,0,Nanticoke,ON,2008,IESO (Ontario),NPCC CAN,1329400.299,58.94,0,0,0,0,0,0,0,0,100,N
21684,0,Nanticoke,ON,2007,IESO (Ontario),NPCC CAN,2419780.043,55.33,0,0,0,0,0,0,0,0,100,N
21685,0,Nanticoke,ON,2006,IESO (Ontario),NPCC CAN,1909858.933,52.7,0,0,0,0,0,0,0,0,100,N
21686,0,Nanticoke,ON,2005,IESO (Ontario),NPCC CAN,2286317.956,87.55,0,0,0,0,0,0,0,0,100,N
21687,0,Nanticoke,ON,2004,IESO (Ontario),NPCC CAN,1797500.973,60.98,0,0,0,0,0,0,0,0,100,N
21688,0,Nanticoke,ON,2010,IESO (Ontario),NPCC CAN,929619.3346,39.82,0,0,0,0,0,0,0,0,100,N
21689,0,Nanticoke,ON,2009,IESO (Ontario),NPCC CAN,484983.7757,31.03,0,0,0,0,0,0,0,0,100,N
21690,0,Nanticoke,ON,2008,IESO (Ontario),NPCC CAN,1617928.518,58.94,0,0,0,0,0,0,0,0,100,N
21691,0,Nanticoke,ON,2007,IESO (Ontario),NPCC CAN,1907537.015,55.33,0,0,0,0,0,0,0,0,100,N
21692,0,Nanticoke,ON,2006,IESO (Ontario),NPCC CAN,1910173.98,52.7,0,0,0,0,0,0,0,0,100,N
21693,0,Nanticoke,ON,2005,IESO (Ontario),NPCC CAN,1882671.957,87.55,0,0,0,0,0,0,0,0,100,N
21694,0,Nanticoke,ON,2004,IESO (Ontario),NPCC CAN,1510230.21,60.98,0,0,0,0,0,0,0,0,100,N
21695,0,Nanticoke,ON,2014,IESO (Ontario),NPCC CAN,0,50,0,0,0,0,0,0,0,0,0,N
21696,0,Nanticoke,ON,2013,IESO (Ontario),NPCC CAN,454765.8974,26.77,0,0,0,0,0,0,0,0,100,N
21697,0,Nanticoke,ON,2012,IESO (Ontario),NPCC CAN,680868.7099,24.32,0,0,0,0,0,0,0,0,100,N
21698,0,Nanticoke,ON,2011,IESO (Ontario),NPCC CAN,408120.5605,30.21,0,0,0,0,0,0,0,0,100,N
21699,0,Nanticoke,ON,2010,IESO (Ontario),NPCC CAN,856155.8264,37.37,0,0,0,0,0,0,0,0,100,N
21700,0,Nanticoke,ON,2009,IESO (Ontario),NPCC CAN,708164.1149,31.03,0,0,0,0,0,0,0,0,100,N
21701,0,Nanticoke,ON,2008,IESO (Ontario),NPCC CAN,1926781.669,58.94,0,0,0,0,0,0,0,0,100,N
21702,0,Nanticoke,ON,2007,IESO (Ontario),NPCC CAN,2558411.33,55.33,0,0,0,0,0,0,0,0,100,N
21703,0,Nanticoke,ON,2006,IESO (Ontario),NPCC CAN,1641579.329,52.7,0,0,0,0,0,0,0,0,100,N
21704,0,Nanticoke,ON,2005,IESO (Ontario),NPCC CAN,2003838.738,87.55,0,0,0,0,0,0,0,0,100,N
21705,0,Nanticoke,ON,2004,IESO (Ontario),NPCC CAN,2086699.927,60.98,0,0,0,0,0,0,0,0,100,N
21706,0,Nanticoke,ON,2014,IESO (Ontario),NPCC CAN,0,50,0,0,0,0,0,0,0,0,0,N
21707,0,Nanticoke,ON,2013,IESO (Ontario),NPCC CAN,558548.3012,26.77,0,0,0,0,0,0,0,0,100,N
21708,0,Nanticoke,ON,2012,IESO (Ontario),NPCC CAN,767142.1346,24.32,0,0,0,0,0,0,0,0,100,N
21709,0,Nanticoke,ON,2011,IESO (Ontario),NPCC CAN,461746.13,30.21,0,0,0,0,0,0,0,0,100,N
21710,0,Nanticoke,ON,2010,IESO (Ontario),NPCC CAN,1218146.017,37.37,0,0,0,0,0,0,0,0,100,N
21711,0,Nanticoke,ON,2009,IESO (Ontario),NPCC CAN,635982.5806,31.03,0,0,0,0,0,0,0,0,100,N
21712,0,Nanticoke,ON,2008,IESO (Ontario),NPCC CAN,2258886.501,58.94,0,0,0,0,0,0,0,0,100,N
21713,0,Nanticoke,ON,2007,IESO (Ontario),NPCC CAN,1659762.544,55.33,0,0,0,0,0,0,0,0,100,N
21714,0,Nanticoke,ON,2006,IESO (Ontario),NPCC CAN,1951955.122,52.7,0,0,0,0,0,0,0,0,100,N
21715,0,Nanticoke,ON,2005,IESO (Ontario),NPCC CAN,2411252.791,87.55,0,0,0,0,0,0,0,0,100,N
21716,0,Nanticoke,ON,2004,IESO (Ontario),NPCC CAN,1853112.647,60.98,0,0,0,0,0,0,0,0,100,N
21717,0,Nanticoke,ON,2014,IESO (Ontario),NPCC CAN,0,50,0,0,0,0,0,0,0,0,0,N
21718,0,Nanticoke,ON,2013,IESO (Ontario),NPCC CAN,200199.9973,26.77,0,0,0,0,0,0,0,0,100,N
21719,0,Nanticoke,ON,2012,IESO (Ontario),NPCC CAN,316509.0118,24.32,0,0,0,0,0,0,0,0,100,N
21720,0,Nanticoke,ON,2011,IESO (Ontario),NPCC CAN,519530.2821,30.22,0,0,0,0,0,0,0,0,100,N
21721,0,Nanticoke,ON,2010,IESO (Ontario),NPCC CAN,1572464.526,37.37,0,0,0,0,0,0,0,0,100,N
21722,0,Nanticoke,ON,2009,IESO (Ontario),NPCC CAN,805488.8724,31.03,0,0,0,0,0,0,0,0,100,N
21723,0,Nanticoke,ON,2008,IESO (Ontario),NPCC CAN,2642989.952,58.94,0,0,0,0,0,0,0,0,100,N
21724,0,Nanticoke,ON,2007,IESO (Ontario),NPCC CAN,2524146.981,55.33,0,0,0,0,0,0,0,0,100,N
21725,0,Nanticoke,ON,2006,IESO (Ontario),NPCC CAN,2781057.005,52.7,0,0,0,0,0,0,0,0,100,N
21726,0,Nanticoke,ON,2005,IESO (Ontario),NPCC CAN,2636739.634,87.55,0,0,0,0,0,0,0,0,100,N
21727,0,Nanticoke,ON,2004,IESO (Ontario),NPCC CAN,2212513.137,60.98,0,0,0,0,0,0,0,0,100,N
21728,0,Nanticoke,ON,2014,IESO (Ontario),NPCC CAN,0,50,0,0,0,0,0,0,0,0,0,N
21729,0,Nanticoke,ON,2013,IESO (Ontario),NPCC CAN,218653.8905,26.77,0,0,0,0,0,0,0,0,100,N
21730,0,Nanticoke,ON,2012,IESO (Ontario),NPCC CAN,142864.0012,24.32,0,0,0,0,0,0,0,0,100,N
21731,0,Nanticoke,ON,2011,IESO (Ontario),NPCC CAN,639386.8687,30.21,0,0,0,0,0,0,0,0,100,N
21732,0,Nanticoke,ON,2010,IESO (Ontario),NPCC CAN,1407674.825,37.37,0,0,0,0,0,0,0,0,100,N
21733,0,Nanticoke,ON,2009,IESO (Ontario),NPCC CAN,1225845.617,31.03,0,0,0,0,0,0,0,0,100,N
21734,0,Nanticoke,ON,2008,IESO (Ontario),NPCC CAN,2773356.228,58.94,0,0,0,0,0,0,0,0,100,N
21735,0,Nanticoke,ON,2007,IESO (Ontario),NPCC CAN,2981462,55.33,0,0,0,0,0,0,0,0,100,N
21736,0,Nanticoke,ON,2006,IESO (Ontario),NPCC CAN,2685709.052,52.7,0,0,0,0,0,0,0,0,100,N
21737,0,Nanticoke,ON,2005,IESO (Ontario),NPCC CAN,2570567.083,87.55,0,0,0,0,0,0,0,0,100,N
21738,0,Nanticoke,ON,2004,IESO (Ontario),NPCC CAN,1927477.131,60.98,0,0,0,0,0,0,0,0,100,N
21739,0,Narrows Generating,NY,2015,New York ISO,NPCC,3641.1008,43.04,0,0,0,0,0,0,0,0,100,N
21740,0,Narrows Generating,NY,2014,New York ISO,NPCC,130.26352,66.08,0,0,0,0,0,0,0,0,100,N
21741,0,Narrows Generating,NY,2013,New York ISO,NPCC,5445.9568,46.09,0,0,0,0,0,0,0,0,100,N
21742,0,Narrows Generating,NY,2012,New York ISO,NPCC,5320.4016,37.2,0,0,0,0,0,0,0,0,100,N
21743,0,Narrows Generating,NY,2011,New York ISO,NPCC,4582.7648,55.98,0,0,0,0,0,0,0,0,100,N
21744,0,Narrows Generating,NY,2010,New York ISO,NPCC,7109.5632,55.75,0,0,0,0,0,0,0,0,100,N
21745,0,Narrows Generating,NY,2009,New York ISO,NPCC,1180.242,46.73,0,0,0,0,0,0,0,0,100,N
21746,0,Narrows Generating,NY,2008,New York ISO,NPCC,8737.4764,96.92,0,0,0,0,0,0,0,0,100,N
21747,0,Narrows Generating,NY,2007,New York ISO,NPCC,5757.8728,77.59,0,0,0,0,0,0,0,0,100,N
21748,0,Narrows Generating,NY,2006,New York ISO,NPCC,12948.747,70.1,0,0,0,0,0,0,0,0,100,N
21749,0,Narrows Generating,NY,2005,New York ISO,NPCC,16519.6395,95.92,0,0,0,0,0,0,0,0,100,N
21750,0,Narrows Generating,NY,2004,New York ISO,NPCC,13158.6273,64.54,0,0,0,0,0,0,0,0,100,N
21751,0,Narrows Generating,NY,2003,New York ISO,NPCC,10992.2748,64.13,0,0,0,0,0,0,0,0,100,N
21752,0,Narrows Generating,NY,2002,New York ISO,NPCC,16498.3504,44.73,0,0,0,0,0,0,0,0,100,N
21753,0,Narrows Generating,NY,2001,New York ISO,NPCC,12320.512,44.67,0,0,0,0,0,0,0,0,100,N
21754,0,Narrows Generating,NY,2000,New York ISO,NPCC,11247.2595,50.34,0,0,0,0,0,0,0,0,100,N
21755,0,Narrows Generating,NY,1999,New York ISO,NPCC,15302.7126,32.21,0,0,0,0,0,0,0,0,100,N
21756,0,Narrows Generating,NY,2015,New York ISO,NPCC,3736.83664,43.04,0,0,0,0,0,0,0,0,100,N
21757,0,Narrows Generating,NY,2014,New York ISO,NPCC,177.34672,66.08,0,0,0,0,0,0,0,0,100,N
21758,0,Narrows Generating,NY,2013,New York ISO,NPCC,5697.0672,46.09,0,0,0,0,0,0,0,0,100,N
21759,0,Narrows Generating,NY,2012,New York ISO,NPCC,6120.816,37.2,0,0,0,0,0,0,0,0,100,N
21760,0,Narrows Generating,NY,2011,New York ISO,NPCC,4206.0992,55.98,0,0,0,0,0,0,0,0,100,N
21761,0,Narrows Generating,NY,2010,New York ISO,NPCC,5995.2608,55.75,0,0,0,0,0,0,0,0,100,N
21762,0,Narrows Generating,NY,2009,New York ISO,NPCC,1149.183,46.73,0,0,0,0,0,0,0,0,100,N
21763,0,Narrows Generating,NY,2008,New York ISO,NPCC,7780.8184,96.92,0,0,0,0,0,0,0,0,100,N
21764,0,Narrows Generating,NY,2007,New York ISO,NPCC,5256.485,77.59,0,0,0,0,0,0,0,0,100,N
21765,0,Narrows Generating,NY,2006,New York ISO,NPCC,12562.6974,70.1,0,0,0,0,0,0,0,0,100,N
21766,0,Narrows Generating,NY,2005,New York ISO,NPCC,17201.8665,95.92,0,0,0,0,0,0,0,0,100,N
21767,0,Narrows Generating,NY,2004,New York ISO,NPCC,14215.06008,64.54,0,0,0,0,0,0,0,0,100,N
21768,0,Narrows Generating,NY,2003,New York ISO,NPCC,10992.2748,64.13,0,0,0,0,0,0,0,0,100,N
21769,0,Narrows Generating,NY,2002,New York ISO,NPCC,20760.1552,44.73,0,0,0,0,0,0,0,0,100,N
21770,0,Narrows Generating,NY,2001,New York ISO,NPCC,13260.7616,44.67,0,0,0,0,0,0,0,0,100,N
21771,0,Narrows Generating,NY,2000,New York ISO,NPCC,11713.884,50.34,0,0,0,0,0,0,0,0,100,N
21772,0,Narrows Generating,NY,1999,New York ISO,NPCC,15160.2239,32.21,0,0,0,0,0,0,0,0,100,N
21773,0,Narrows Generating,NY,2015,New York ISO,NPCC,2636.6592,43.04,0,0,0,0,0,0,0,0,100,N
21774,0,Narrows Generating,NY,2014,New York ISO,NPCC,62.7776,66.08,0,0,0,0,0,0,0,0,100,N
21775,0,Narrows Generating,NY,2013,New York ISO,NPCC,5320.4016,46.09,0,0,0,0,0,0,0,0,100,N
21776,0,Narrows Generating,NY,2012,New York ISO,NPCC,6371.9264,37.2,0,0,0,0,0,0,0,0,100,N
21777,0,Narrows Generating,NY,2011,New York ISO,NPCC,5084.9856,55.98,0,0,0,0,0,0,0,0,100,N
21778,0,Narrows Generating,NY,2010,New York ISO,NPCC,7751.5308,55.75,0,0,0,0,0,0,0,0,100,N
21779,0,Narrows Generating,NY,2009,New York ISO,NPCC,1490.832,46.73,0,0,0,0,0,0,0,0,100,N
21780,0,Narrows Generating,NY,2008,New York ISO,NPCC,7780.8184,96.92,0,0,0,0,0,0,0,0,100,N
21781,0,Narrows Generating,NY,2007,New York ISO,NPCC,5207.9636,77.59,0,0,0,0,0,0,0,0,100,N
21782,0,Narrows Generating,NY,2006,New York ISO,NPCC,12803.9784,70.1,0,0,0,0,0,0,0,0,100,N
21783,0,Narrows Generating,NY,2005,New York ISO,NPCC,17006.9445,95.92,0,0,0,0,0,0,0,0,100,N
21784,0,Narrows Generating,NY,2004,New York ISO,NPCC,14259.25332,64.54,0,0,0,0,0,0,0,0,100,N
21785,0,Narrows Generating,NY,2003,New York ISO,NPCC,9680.242,64.13,0,0,0,0,0,0,0,0,100,N
21786,0,Narrows Generating,NY,2002,New York ISO,NPCC,18822.9712,44.73,0,0,0,0,0,0,0,0,100,N
21787,0,Narrows Generating,NY,2001,New York ISO,NPCC,12320.512,44.67,0,0,0,0,0,0,0,0,100,N
21788,0,Narrows Generating,NY,2000,New York ISO,NPCC,10330.101,50.34,0,0,0,0,0,0,0,0,100,N
21789,0,Narrows Generating,NY,1999,New York ISO,NPCC,14306.248,32.21,0,0,0,0,0,0,0,0,100,N
21790,0,Narrows Generating,NY,2015,New York ISO,NPCC,3481.01792,43.04,0,0,0,0,0,0,0,0,100,N
21791,0,Narrows Generating,NY,2014,New York ISO,NPCC,111.43024,66.08,0,0,0,0,0,0,0,0,100,N
21792,0,Narrows Generating,NY,2013,New York ISO,NPCC,4535.6816,46.09,0,0,0,0,0,0,0,0,100,N
21793,0,Narrows Generating,NY,2012,New York ISO,NPCC,5210.5408,37.2,0,0,0,0,0,0,0,0,100,N
21794,0,Narrows Generating,NY,2011,New York ISO,NPCC,4943.736,55.98,0,0,0,0,0,0,0,0,100,N
21795,0,Narrows Generating,NY,2010,New York ISO,NPCC,6230.6768,55.75,0,0,0,0,0,0,0,0,100,N
21796,0,Narrows Generating,NY,2009,New York ISO,NPCC,1506.3615,46.73,0,0,0,0,0,0,0,0,100,N
21797,0,Narrows Generating,NY,2008,New York ISO,NPCC,7302.4894,96.92,0,0,0,0,0,0,0,0,100,N
21798,0,Narrows Generating,NY,2007,New York ISO,NPCC,4819.7924,77.59,0,0,0,0,0,0,0,0,100,N
21799,0,Narrows Generating,NY,2006,New York ISO,NPCC,11565.4026,70.1,0,0,0,0,0,0,0,0,100,N
21800,0,Narrows Generating,NY,2005,New York ISO,NPCC,16227.2565,95.92,0,0,0,0,0,0,0,0,100,N
21801,0,Narrows Generating,NY,2004,New York ISO,NPCC,13315.32488,64.54,0,0,0,0,0,0,0,0,100,N
21802,0,Narrows Generating,NY,2003,New York ISO,NPCC,10720.268,64.13,0,0,0,0,0,0,0,0,100,N
21803,0,Narrows Generating,NY,2002,New York ISO,NPCC,18467.8208,44.73,0,0,0,0,0,0,0,0,100,N
21804,0,Narrows Generating,NY,2001,New York ISO,NPCC,12936.5376,44.67,0,0,0,0,0,0,0,0,100,N
21805,0,Narrows Generating,NY,2000,New York ISO,NPCC,12035.694,50.34,0,0,0,0,0,0,0,0,100,N
21806,0,Narrows Generating,NY,1999,New York ISO,NPCC,15358.178,32.21,0,0,0,0,0,0,0,0,100,N
21807,0,Narrows Generating,NY,2015,New York ISO,NPCC,3953.41936,43.04,0,0,0,0,0,0,0,0,100,N
21808,0,Narrows Generating,NY,2014,New York ISO,NPCC,109.8608,66.08,0,0,0,0,0,0,0,0,100,N
21809,0,Narrows Generating,NY,2013,New York ISO,NPCC,4567.0704,46.09,0,0,0,0,0,0,0,0,100,N
21810,0,Narrows Generating,NY,2012,New York ISO,NPCC,5602.9008,37.2,0,0,0,0,0,0,0,0,100,N
21811,0,Narrows Generating,NY,2011,New York ISO,NPCC,4363.0432,55.98,0,0,0,0,0,0,0,0,100,N
21812,0,Narrows Generating,NY,2010,New York ISO,NPCC,5116.3744,55.75,0,0,0,0,0,0,0,0,100,N
21813,0,Narrows Generating,NY,2009,New York ISO,NPCC,1133.6535,46.73,0,0,0,0,0,0,0,0,100,N
21814,0,Narrows Generating,NY,2008,New York ISO,NPCC,6266.1099,96.92,0,0,0,0,0,0,0,0,100,N
21815,0,Narrows Generating,NY,2007,New York ISO,NPCC,4544.8378,77.59,0,0,0,0,0,0,0,0,100,N
21816,0,Narrows Generating,NY,2006,New York ISO,NPCC,11275.8654,70.1,0,0,0,0,0,0,0,0,100,N
21817,0,Narrows Generating,NY,2005,New York ISO,NPCC,16292.2305,95.92,0,0,0,0,0,0,0,0,100,N
21818,0,Narrows Generating,NY,2004,New York ISO,NPCC,12708.7597,64.54,0,0,0,0,0,0,0,0,100,N
21819,0,Narrows Generating,NY,2003,New York ISO,NPCC,11104.2776,64.13,0,0,0,0,0,0,0,0,100,N
21820,0,Narrows Generating,NY,2002,New York ISO,NPCC,22277.616,44.73,0,0,0,0,0,0,0,0,100,N
21821,0,Narrows Generating,NY,2001,New York ISO,NPCC,11720.6976,44.67,0,0,0,0,0,0,0,0,100,N
21822,0,Narrows Generating,NY,2000,New York ISO,NPCC,9525.576,50.34,0,0,0,0,0,0,0,0,100,N
21823,0,Narrows Generating,NY,1999,New York ISO,NPCC,14600.7884,32.21,0,0,0,0,0,0,0,0,100,N
21824,0,Narrows Generating,NY,2015,New York ISO,NPCC,4005.21088,43.04,0,0,0,0,0,0,0,0,100,N
21825,0,Narrows Generating,NY,2014,New York ISO,NPCC,48.65264,66.08,0,0,0,0,0,0,0,0,100,N
21826,0,Narrows Generating,NY,2013,New York ISO,NPCC,4535.6816,46.09,0,0,0,0,0,0,0,0,100,N
21827,0,Narrows Generating,NY,2012,New York ISO,NPCC,6042.344,37.2,0,0,0,0,0,0,0,0,100,N
21828,0,Narrows Generating,NY,2011,New York ISO,NPCC,5006.5136,55.98,0,0,0,0,0,0,0,0,100,N
21829,0,Narrows Generating,NY,2010,New York ISO,NPCC,6482.7392,55.75,0,0,0,0,0,0,0,0,100,N
21830,0,Narrows Generating,NY,2009,New York ISO,NPCC,1211.301,46.73,0,0,0,0,0,0,0,0,100,N
21831,0,Narrows Generating,NY,2008,New York ISO,NPCC,6345.8314,96.92,0,0,0,0,0,0,0,0,100,N
21832,0,Narrows Generating,NY,2007,New York ISO,NPCC,4916.8352,77.59,0,0,0,0,0,0,0,0,100,N
21833,0,Narrows Generating,NY,2006,New York ISO,NPCC,11726.2566,70.1,0,0,0,0,0,0,0,0,100,N
21834,0,Narrows Generating,NY,2005,New York ISO,NPCC,16617.1005,95.92,0,0,0,0,0,0,0,0,100,N
21835,0,Narrows Generating,NY,2004,New York ISO,NPCC,13857.52875,64.54,0,0,0,0,0,0,0,0,100,N
21836,0,Narrows Generating,NY,2003,New York ISO,NPCC,11776.2944,64.13,0,0,0,0,0,0,0,0,100,N
21837,0,Narrows Generating,NY,2002,New York ISO,NPCC,22713.4824,44.73,0,0,0,0,0,0,0,0,100,N
21838,0,Narrows Generating,NY,2001,New York ISO,NPCC,12985.1712,44.67,0,0,0,0,0,0,0,0,100,N
21839,0,Narrows Generating,NY,2000,New York ISO,NPCC,11536.8885,50.34,0,0,0,0,0,0,0,0,100,N
21840,0,Narrows Generating,NY,1999,New York ISO,NPCC,15463.371,32.21,0,0,0,0,0,0,0,0,100,N
21841,0,Narrows Generating,NY,2015,New York ISO,NPCC,3793.33648,43.04,0,0,0,0,0,0,0,0,100,N
21842,0,Narrows Generating,NY,2014,New York ISO,NPCC,119.27744,66.08,0,0,0,0,0,0,0,0,100,N
21843,0,Narrows Generating,NY,2013,New York ISO,NPCC,4880.9584,46.09,0,0,0,0,0,0,0,0,100,N
